epoch,lr,train_loss,train_l_se,train_l_r,train_l_conv,train_l_dyn,train_l_sym,train_gnorm
251,0.001,0.010397016,0.009328416,0.010675539,0.00010455113,0.0,0.0,0.06549848
252,0.001,0.009452359,0.009451522,0.0,8.367953e-05,0.0,0.0,0.0837159
253,0.001,0.009512972,0.009512494,0.0,4.7706093e-05,0.0,0.0,0.076961875
254,0.001,0.010522704,0.009361709,0.011606903,2.9281722e-05,0.0,1.2611544e-06,0.0759482
255,0.001,0.009440295,0.009440087,0.0,2.0920257e-05,0.0,0.0,0.11028005
256,0.001,0.009407341,0.009407251,0.0,9.007223e-06,0.0,0.0,0.08961087
257,0.001,0.009379318,0.009379215,0.0,1.0376052e-05,0.0,0.0,0.10745035
258,0.001,0.010714213,0.009448194,0.012660065,1.3788488e-06,0.0,0.0,0.088894255
259,0.001,0.009352122,0.009352121,0.0,1.5378775e-07,0.0,0.0,0.069603115
260,0.001,0.009336299,0.009336299,0.0,2.8920972e-08,0.0,0.0,0.091652006
261,0.001,0.00929972,0.00929972,0.0,1.5650815e-12,0.0,0.0,0.080506206
262,0.001,0.010686328,0.0093284035,0.013579084,1.00286e-12,0.0,1.5087637e-06,0.07977639
263,0.001,0.009344513,0.009344513,0.0,1.3442599e-12,0.0,0.0,0.092212915
264,0.001,0.00917154,0.00917154,0.0,1.5165807e-12,0.0,0.0,0.08158819
265,0.001,0.0092808865,0.0092808865,0.0,2.5051797e-12,0.0,0.0,0.06975964
266,0.001,0.011040821,0.00942714,0.016136803,1.1433867e-12,0.0,0.0,0.11025384
267,0.001,0.009377322,0.009377322,0.0,1.7435012e-12,0.0,0.0,0.08400996
268,0.001,0.009431897,0.009431897,0.0,9.397444e-13,0.0,0.0,0.049503054
269,0.001,0.009395792,0.009395792,0.0,1.4997163e-12,0.0,0.0,0.11390007
270,0.001,0.3549524,0.010474994,0.013486762,1.4799491e-12,34.312874,1.8248253e-06,15.535885
271,0.001,0.07032046,0.015220637,0.0,5.509982,0.0,0.0,1.883934
272,0.001,0.062059723,0.018310739,0.0,4.374898,0.0,0.0,1.6176627
273,0.001,0.035075136,0.019638069,0.0,1.543707,0.0,0.0,1.0140172
274,0.001,0.021848623,0.019066865,0.015694788,0.12122807,0.0,0.0,0.48575196
275,0.001,0.018378068,0.01814457,0.0,0.02334979,0.0,0.0,0.36788368
276,0.001,0.016718267,0.01655082,0.0,0.016744534,0.0,0.0,0.32776663
277,0.001,0.016789924,0.015446753,0.013163914,0.0026761016,0.0,1.8453565e-06,0.2755745
278,0.001,0.01435383,0.014341221,0.0,0.0012609097,0.0,0.0,0.25054085
279,0.001,0.013441035,0.013431872,0.0,0.00091624627,0.0,0.0,0.2301038
280,0.001,0.012688865,0.012678072,0.0,0.001079253,0.0,0.0,0.20545997
281,0.001,0.013050533,0.011753004,0.012847514,0.0012776913,0.0,0.0,0.19278175
282,0.001,0.0113323,0.011321501,0.0,0.0010798681,0.0,0.0,0.17650007
283,0.001,0.010900651,0.010892456,0.0,0.00081949134,0.0,0.0,0.17252387
284,0.001,0.010731315,0.010727425,0.0,0.0003890869,0.0,0.0,0.13777147
285,0.001,0.011276618,0.010040401,0.012330915,0.0003105708,0.0,2.0679147e-06,0.123920515
286,0.001,0.010154162,0.010151522,0.0,0.0002639129,0.0,0.0,0.11387127
287,0.001,0.010063271,0.010063271,0.0,9.647453e-13,0.0,0.0,0.08939039
288,0.001,0.009793838,0.009790196,0.0,0.00036423275,0.0,0.0,0.1184849
289,0.001,0.011239588,0.009669089,0.015680114,0.0002489346,0.0,0.0,0.0990995
290,0.001,0.00966327,0.009661863,0.0,0.00014068278,0.0,0.0,0.08651169
291,0.001,0.009711083,0.009710337,0.0,7.4657175e-05,0.0,0.0,0.08298973
292,0.001,0.009451841,0.009451519,0.0,3.2240892e-05,0.0,0.0,0.08750237
293,0.001,0.010711508,0.009475589,0.012356836,2.1336806e-05,0.0,2.2974984e-06,0.123010345
294,0.001,0.009646699,0.009646663,0.0,3.5696758e-06,0.0,0.0,0.09411117
295,0.001,0.009698088,0.009698085,0.0,3.747588e-07,0.0,0.0,0.09326579
296,0.001,0.009439652,0.009439649,0.0,3.2462125e-07,0.0,0.0,0.07518579
297,0.001,0.01119698,0.009602462,0.015945148,3.911832e-07,0.0,0.0,0.07465443
298,0.001,0.009264056,0.009264051,0.0,3.960063e-07,0.0,0.0,0.08794604
299,0.001,0.0094916355,0.0094916355,0.0,8.9632403e-13,0.0,0.0,0.06853061
300,0.001,0.009543867,0.009543867,0.0,1.0730004e-12,0.0,0.0,0.050418373
301,0.001,0.010697327,0.009262978,0.014343245,9.702788e-13,0.0,2.582323e-06,0.07919802
302,0.001,0.009393002,0.009393002,0.0,1.1914944e-12,0.0,0.0,0.11646711
303,0.001,0.009572694,0.009572694,0.0,1.2049266e-12,0.0,0.0,0.09990187
304,0.001,0.010905067,0.009478735,0.014263333,1.6096679e-12,0.0,0.0,0.101792544
